text,label,text_clean
"Good morning, my Love ... I go to sleep now and wish you a great day full of feeling better and opportunity ... You are my last thought babe, I LOVE YOU *kiss*",ham,"good morning, my love ... i go to sleep now and wish you a great day full of feeling better and opportunity ... you are my last thought babe, i love you *kiss*"
My uncles in Atlanta. Wish you guys a great semester.,ham,my uncles in atlanta. wish you guys a great semester.
If you hear a loud scream in about &lt;#&gt; minutes its cause my Gyno will be shoving things up me that don't belong :/,ham,if you hear a loud scream in about &lt;#&gt; minutes its cause my gyno will be shoving things up me that don't belong :/
Lol yep did that yesterday. Already got my fireplace. Now its just another icon sitting there for me.,ham,lol yep did that yesterday. already got my fireplace. now its just another icon sitting there for me.
Dear i have reache room,ham,dear i have reache room
Lol no. I just need to cash in my nitros. Hurry come on before I crash out!,ham,lol no. i just need to cash in my nitros. hurry come on before i crash out!
I got lousy sleep. I kept waking up every 2 hours to see if my cat wanted to come in. I worry about him when its cold :(,ham,i got lousy sleep. i kept waking up every 2 hours to see if my cat wanted to come in. i worry about him when its cold :(
"Yeah that's what I thought, lemme know if anything's goin on later",ham,"yeah that's what i thought, lemme know if anything's goin on later"
Ok . . now i am in bus. . If i come soon i will come otherwise tomorrow,ham,ok . . now i am in bus. . if i come soon i will come otherwise tomorrow
You will be in the place of that man,ham,you will be in the place of that man
Ok... The theory test? when are Ì_ going to book? I think it's on 21 may. Coz thought wanna go out with jiayin. But she isnt free,ham,ok... the theory test? when are ì_ going to book? i think it's on 21 may. coz thought wanna go out with jiayin. but she isnt free
"1) Go to write msg 2) Put on Dictionary mode 3)Cover the screen with hand, 4)Press  &lt;#&gt; . 5)Gently remove Ur hand.. Its interesting..:)",ham,"1) go to write msg 2) put on dictionary mode 3)cover the screen with hand, 4)press &lt;#&gt; . 5)gently remove ur hand.. its interesting..:)"
"Ditto. And you won't have to worry about me saying ANYTHING to you anymore. Like i said last night, you do whatever you want and i'll do the same. Peace.",ham,"ditto. and you won't have to worry about me saying anything to you anymore. like i said last night, you do whatever you want and i'll do the same. peace."
"THATåÕS ALRITE GIRL, U KNOW GAIL IS NEVA WRONG!!TAKE CARE SWEET AND DONåÕT WORRY.C U L8TR HUN!LOVE Yaxxx",ham,"thatåõs alrite girl, u know gail is neva wrong!!take care sweet and donåõt worry.c u l8tr hun!love yaxxx"
I enjoy watching and playing football and basketball. Anything outdoors. And you?,ham,i enjoy watching and playing football and basketball. anything outdoors. and you?
Nokia phone is lovly..,ham,nokia phone is lovly..
"Height of \Oh shit....!!\"" situation: A guy throws a luv letter on a gal but falls on her brothers head whos a gay",ham,"height of \oh shit....!!\"" situation: a guy throws a luv letter on a gal but falls on her brothers head whos a gay"
"Oh yes, why is it like torture watching england?",ham,"oh yes, why is it like torture watching england?"
Cos daddy arranging time c wat time fetch Ì_ mah...,ham,cos daddy arranging time c wat time fetch ì_ mah...
Burger King - Wanna play footy at a top stadium? Get 2 Burger King before 1st Sept and go Large or Super with Coca-Cola and walk out a winner,spam,burger king - wanna play footy at a top stadium? get 2 burger king before 1st sept and go large or super with coca-cola and walk out a winner
Thk some of em find wtc too far... Weiyi not goin... E rest i dunno yet... R ur goin 4 dinner den i might b able to join...,ham,thk some of em find wtc too far... weiyi not goin... e rest i dunno yet... r ur goin 4 dinner den i might b able to join...
Lol where do u come up with these ideas?,ham,lol where do u come up with these ideas?
1's reach home call me.,ham,1's reach home call me.
ALRITE SAM ITS NIC JUST CHECKIN THAT THIS IS UR NUMBER-SO IS IT?T.B*,ham,alrite sam its nic just checkin that this is ur number-so is it?t.b*
"Awesome, I remember the last time we got somebody high for the first time with diesel :V",ham,"awesome, i remember the last time we got somebody high for the first time with diesel :v"
Hey what how about your project. Started aha da.,ham,hey what how about your project. started aha da.
"Had your mobile 10 mths? Update to the latest Camera/Video phones for FREE. KEEP UR SAME NUMBER, Get extra free mins/texts. Text YES for a call",spam,"had your mobile 10 mths? update to the latest camera/video phones for free. keep ur same number, get extra free mins/texts. text yes for a call"
Is there a reason we've not spoken this year? Anyways have a great week and all the best in your exam,ham,is there a reason we've not spoken this year? anyways have a great week and all the best in your exam
After the drug she will be able to eat.,ham,after the drug she will be able to eat.
You best watch what you say cause I get drunk as a motherfucker,ham,you best watch what you say cause i get drunk as a motherfucker
Reading gud habit.. Nan bari hudgi yorge pataistha ertini kano:-),ham,reading gud habit.. nan bari hudgi yorge pataistha ertini kano:-)
Pls call me da. What happen.,ham,pls call me da. what happen.
XMAS Prize draws! We are trying to contact U. Todays draw shows that you have won a å£2000 prize GUARANTEED. Call 09058094565 from land line. Valid 12hrs only,spam,xmas prize draws! we are trying to contact u. todays draw shows that you have won a å£2000 prize guaranteed. call 09058094565 from land line. valid 12hrs only
Wat time do u wan 2 meet me later?,ham,wat time do u wan 2 meet me later?
For me the love should start with attraction.i should feel that I need her every time around me.she should be the first thing which comes in my thoughts.I would start the day and end it with her.she should be there every time I dream.love will be then when my every breath has her name.my life should happen around her.my life will be named to her.I would cry for her.will give all my happiness and take all her sorrows.I will be ready to fight with anyone for her.I will be in love when I will be doing the craziest things for her.love will be when I don't have to proove anyone that my girl is the most beautiful lady on the whole planet.I will always be singing praises for her.love will be when I start up making chicken curry and end up makiing sambar.life will be the most beautiful then.will get every morning and thank god for the day because she is with me.I would like to say a lot..will tell later..,ham,for me the love should start with attraction.i should feel that i need her every time around me.she should be the first thing which comes in my thoughts.i would start the day and end it with her.she should be there every time i dream.love will be then when my every breath has her name.my life should happen around her.my life will be named to her.i would cry for her.will give all my happiness and take all her sorrows.i will be ready to fight with anyone for her.i will be in love when i will be doing the craziest things for her.love will be when i don't have to proove anyone that my girl is the most beautiful lady on the whole planet.i will always be singing praises for her.love will be when i start up making chicken curry and end up makiing sambar.life will be the most beautiful then.will get every morning and thank god for the day because she is with me.i would like to say a lot..will tell later..
"This is the 2nd time we have tried 2 contact u. U have won the 750 Pound prize. 2 claim is easy, call 08718726970 NOW! Only 10p per min. BT-national-rate ",spam,"this is the 2nd time we have tried 2 contact u. u have won the 750 pound prize. 2 claim is easy, call 08718726970 now! only 10p per min. bt-national-rate"
There's no point hangin on to mr not right if he's not makin u happy,ham,there's no point hangin on to mr not right if he's not makin u happy
Did you get any gift? This year i didnt get anything. So bad,ham,did you get any gift? this year i didnt get anything. so bad
URGENT This is our 2nd attempt to contact U. Your å£900 prize from YESTERDAY is still awaiting collection. To claim CALL NOW 09061702893,spam,urgent this is our 2nd attempt to contact u. your å£900 prize from yesterday is still awaiting collection. to claim call now 09061702893
Serious? What like proper tongued her,ham,serious? what like proper tongued her
Great! So what attracts you to the brothas?,ham,great! so what attracts you to the brothas?
Any chance you might have had with me evaporated as soon as you violated my privacy by stealing my phone number from your employer's paperwork. Not cool at all. Please do not contact me again or I will report you to your supervisor.,ham,any chance you might have had with me evaporated as soon as you violated my privacy by stealing my phone number from your employer's paperwork. not cool at all. please do not contact me again or i will report you to your supervisor.
Jesus christ bitch I'm trying to give you drugs answer your fucking phone,ham,jesus christ bitch i'm trying to give you drugs answer your fucking phone
All will come alive.better correct any good looking figure there itself..,ham,all will come alive.better correct any good looking figure there itself..
"He said that he had a right giggle when he saw u again! You would possibly be the first person2die from NVQ, but think how much you could for! ",ham,"he said that he had a right giggle when he saw u again! you would possibly be the first person2die from nvq, but think how much you could for!"
I'm at work. Please call,ham,i'm at work. please call
Ok. But i finish at 6.,ham,ok. but i finish at 6.
Then ur physics get a-?,ham,then ur physics get a-?
Today am going to college so am not able to atten the class.,ham,today am going to college so am not able to atten the class.
